Id,SalePrice
2736,145996.7043773962
2737,121582.83659607572
2738,129056.34835128278
2739,157088.3720260541
2740,136423.25627697044
2741,139582.4719758389
2742,158566.45559301248
2743,152690.4699739511
2744,158337.01231672755
2745,146053.85534446564
2746,135807.95248192924
2747,158369.58104041594
2748,124472.08388826066
2749,131996.73414801547
2750,132005.13338532727
2751,133854.15874427947
2752,205898.3896104897
2753,151430.51269857315
2754,187744.71222773995
2755,131182.2298891504
2756,92383.28370406794
2757,61152.5679544819
2758,93838.99155388743
2759,160903.86108234417
2760,120740.34644791184
2761,142875.50191550038
2762,137299.88849016363
2763,188219.5380557735
2764,161060.31052097256
2765,306178.9730572943
2766,130489.10482223485
2767,82211.58252011437
2768,123925.90833235682
2769,123226.3298052672
2770,139208.14128305548
2771,107890.48221435289
2772,109001.9948035871
2773,165351.53664092786
2774,144792.78294646792
2775,117806.15007825161
2776,140845.48055295448
2777,140363.99185911537
2778,101329.6272974548
2779,114434.06792780677
2780,95354.73271043267
2781,95696.81005745674
2782,88984.98425140814
2783,103690.13840005783
2784,119349.33950058102
2785,133389.55856764948
2786,67451.99688602095
2787,119485.64380103108
2788,75338.46255274682
2789,162426.26386127394
2790,90585.13443889868
2791,108693.99474304434
2792,65645.36948962222
2793,177486.62560891095
2794,99198.61379963372
2795,121322.4989816483
2796,98432.0286585492
2797,183492.20922217524
2798,109263.19816241444
2799,117378.81989347214
2800,65744.44134790477
2801,107797.93111154583
2802,138097.02245349492
2803,147137.79864698162
2804,152353.1897449048
2805,102363.22829065342
2806,81713.74054320491
2807,167492.06752027821
2808,152186.73569292194
2809,131295.64912905626
2810,132005.93854368044
2811,160672.04442237908
2812,154825.13500730807
2813,142412.1420625145
2814,138563.8448146166
2815,91029.78057029456
2816,234650.9035249263
2817,153903.1339884535
2818,134261.2330922992
2819,162548.72809472392
2820,136554.49803168452
2821,102352.94568311558
2822,211773.6555089862
2823,301992.40099741385
2824,172914.27922128176
2825,155289.2705471522
2826,137120.76501166905
2827,131378.75786568972
2828,229666.58058644657
2829,210931.9305756122
2830,236357.42198618178
2831,187365.1678953929
2832,244605.83532205425
2833,310359.03193905624
2834,217219.8792967434
2835,219476.5218568149
2836,192304.72309357984
2837,154902.851925673
2838,146054.70161776952
2839,180910.69442116577
2840,198883.1245934557
2841,206247.8066230772
2842,228908.17113024188
2843,143226.9843248977
2844,174652.5342457245
2845,124544.16105191533
2846,214031.87375537973
2847,203061.58521497302
2848,225347.11233972898
2849,199390.27656608127
2850,285842.5104682151
2851,229517.96411343908
2852,247285.59396830216
2853,234397.38168830576
2854,139550.4824338516
2855,199538.71802769732
2856,200683.28336756866
2857,183873.99461930562
2858,201467.43866151973
2859,132727.06135645587
2860,139611.03332447595
2861,136719.15880522615
2862,198994.7964474401
2863,125400.26632932194
2864,251671.99323289804
2865,136429.28710549208
2866,136100.06677729328
2867,95028.00649311885
2868,100791.18224201
2869,111779.7704325696
2870,140852.94672768793
2871,84458.24957874638
2872,54376.484483205146
2873,101919.13038196955
2874,132001.993484118
2875,116839.52144743018
2876,178186.01721553243
2877,147453.84733016626
2878,178753.1429190092
2879,138405.63391457393
2880,94517.90134398194
2881,148149.3712896548
2882,172847.70439057288
2883,182131.0676684682
2884,208846.3429833564
2885,197454.40153198986
2886,230724.67293140988
2887,90083.01097951492
2888,135116.60967998608
2889,53674.393411498095
2890,76210.22573738405
2891,133059.83917561834
2892,50856.85406829699
2893,79575.37910434975
2894,51777.61237566118
2895,325044.27531342016
2896,273585.5921292008
2897,207370.72030565704
2898,141861.7782562601
2899,211680.42613230163
2900,156605.96826315366
2901,232539.35976225813
2902,195172.12659950068
2903,343968.7920671834
2904,360417.5662889115
2905,95128.63679140352
2906,193261.69640544333
2907,112440.5791026419
2908,130304.11487577362
2909,142272.94575877878
2910,77343.86101167153
2911,79661.2492191488
2912,147522.54060862426
2913,81894.28936542198
2914,74340.03242103106
2915,84527.20007394682
2916,83187.67321755434
2917,172856.5941487789
2918,118063.63764342424
2919,226773.3093899677
